Hospede_ID;Hospede_Nome;CPF;Sexo;Data_Nascimento;Cidade_Origem;UF_Origem;Email;Telefone;Nivel_Fidelidade
HSP-943024;Asilene Bonetti Cafagna;691.170.870-23;F;23/09/1961;Belo Horizonte;MG;asilene.cafagna@uol.com.br;(31) 99711-1543;Prata
HSP-970892;Míriam Arcieri;912.321.600-08;F;02/08/1948;Belo Horizonte;MG;miriam_arcieri@icloud.com;(41) 96728-5346;Bronze
HSP-141188;Lino Nóbrega;131.167.954-52;M;31/01/1976;Ribeirão Preto;SP;lino.nobrega@icloud.com;(41) 96685-7328;Bronze
HSP-451497;Welma Couto;862.902.515-89;F;09/01/2000;Londrina;PR;welma.couto@outlook.com;(31) 97770-8248;Bronze
HSP-506936;Alexandre Viana;040.531.984-37;M;09.05.52;São Paulo;SP;alexandre.viana44@gmail.com;16973206238;Bronze
HSP-294242;Jucelino Acosta Eckhoff;797.008.307-21;M;15/05/1958;Rio de Janeiro;RJ;jucelino_eckhoff38@gmail.com;61998249354;Bronze
HSP-445491;Edevaldo Pereira Azambuja;290.183.205-95;M;1992-11-06;Salvador;BA;edevaldo.azambuja21@gmail.com;41970471453;Bronze
HSP-531030;Tereza Ambrogio Ramos;747.117.064-61;F;26/01/1952;Campinas;SP;TEREZARAMOS@YAHOO.COM.BR;(81) 97784-9359;Bronze
HSP-846065;Suzana Ardina Bonfim;138.819.011-75;F;31/08/1984;Rio de Janeiro;RJ;suzana_bonfim@outlook.com;(19) 98047-7588;Prata
HSP-157001;Claudilene Lacerda Anunciação;176.451.770-98;F;26/02/1977;Niterói;RJ;claudilene.anunciacao@icloud.com;(41) 98273-1068;Ouro
HSP-846311;Jaci Bianchi Brandt;959.284.898-03;F;1962-03-22;Salvador;BA;jaci_brandt@outlook.com;(62) 98043-3861;Ouro
HSP-778619;Odete Arão Ambrosi;093.986.639-02;F;11.02.51;Belo  Horizonte;MG;odeteambrosi50@outlook.com;62971715367;Bronze
HSP-377376;Udo Anunciato;886.762.273-06;M;25/08/1986;Goiânia;GO;udo_anunciato@hotmail.com;(41) 99509-6107;Ouro
HSP-412028;Policarpo Saraiva Duarte;156.345.263-45;M;23/02/1998;Niterói;RJ;policarpo_duarte68@uol.com.br;19967454557;Bronze
HSP-371963;Lucídio Gonçalves Cavalli;442.111.754-40;M;13/08/1983;Curitiba;PR;LUCIDIOCAVALLI73@OUTLOOK.COM;(16) 98627-5732;Bronze
HSP-163213;Ulisses Amilaga Amazónia;291.164.792-03;M;29/08/1980;Londrina;PR;ulisses_amazonia@outlook.com;(31) 98402-9210;Bronze
HSP-665475;Orlanda Mergen Astori;153.007.514-99;F;10/04/1988;Porto Alegre;RS;orlanda_astori@icloud.com;(21) 99264-9667;Bronze
HSP-098527;Aldair Anísio Zanini;108.124.643-03;M;18-06-1986;Ribeirão Preto;SP;aldairzanini@icloud.com;19998493752;Bronze
HSP-604737;Acília Borges Arconde;696.374.912-44;F;29/05/1983;Campinas;SP;acilia.arconde@yahoo.com.br;81999141605;Bronze
HSP-430110;Cartimandi Lorenz;316.004.027-55;F;16/08/1983;Campinas;SP;cartimandi.lorenz@uol.com.br;(62) 97702-9379;Bronze
HSP-307623;Isaías Vilela;796.699.784-75;M;16/10/1957;São Paulo;SP;isaias.vilela8@icloud.com;(21) 97171-2388;Bronze
HSP-624289;Anairdes Cafagna;159.528.599-76;F;08.04.06;Brasília;DF;anairdes_cafagna@outlook.com;(16) 98857-8156;Bronze
HSP-234566;Herberto Araujo Adorno;836.760.741-49;M;22-04-1954;RIO DE JANEIRO;RJ;herberto.adorno@hotmail.com;(81) 97116-9773;Prata
HSP-593878;Diógenes Castelli;858.696.609-63;M;20/11/1986;Niterói;RJ;diogenes_castelli40@icloud.com;(16) 99715-7435;Prata
HSP-023638;Haroldo Anjos Viana;418.024.594-99;M;27-05-2002;Campinas;SP;haroldo.viana@uol.com.br;(41) 97317-7640;Bronze
HSP-447504;Alda Saraiva Casagrande;655.737.485-05;F;08/08/1985;Ribeirão Preto;SP;aldacasagrande@hotmail.com;(61) 96311-3792;Bronze
HSP-780687;Ermínio Amevo Chiavegato;279.294.965-11;M;04/06/1966;Brasília;DF;erminio.chiavegato80@yahoo.com.br;16970431864;Prata
HSP-240205;Tiago Arduchin;124.269.575-30;M;21/01/1977;Goiânia;GO;tiago.arduchin@uol.com.br;(61) 96283-4304;Bronze
HSP-201412;Sumiko Brunelli Fiedler;852.063.346-34;F;01-05-1952;Rio de Janeiro;RJ;sumiko.fiedler77@yahoo.com.br;(62) 98031-4094;Bronze
HSP-981252;Joselita  Zeferino Ardeni;917.160.333-65;F;03/03/1976;Brasília;DF;joselita.ardeni@outlook.com;51971522422;Bronze
HSP-669045;Aleuda Ardent Mäder;021.093.676-28;F;18/04/1991;São Paulo;SP;aleuda_mader@yahoo.com.br;(16) 96983-7816;Bronze
HSP-382856;Dara Diesel Gruber;435.110.269-11;F;14/09/1980;Porto Alegre;RS;dara.gruber@outlook.com;41969621807;Prata
HSP-269363;Renildo Bruno Amato;070.264.062-05;M;2000-02-17;Ribeirão Preto;SP;renildo_amato57@outlook.com;(21) 97310-3020;PRATA
HSP-994297;Arthurlina  Mori Meissner;427.973.029-66;F;1997-11-16;Rio de Janeiro;RJ;arthurlina_meissner73@outlook.com;(16) 99761-3766;Bronze
HSP-524131;Neuza Cruz Saraiva;488.919.949-79;F;07-02-1975;Belo Horizonte;MG;neuza_saraiva@yahoo.com.br;61985592101;Bronze
HSP-232500;Audenira Ardin Ciaramicoli;524.286.785-07;F;13/09/1968;Curitiba;PR;audenira_ciaramicoli2@gmail.com;(62) 98408-8699;Bronze
HSP-397674;Lilian Glaser Nogueira;250.280.041-29;F;25/06/1980;Campinas;SP;lilian_nogueira@icloud.com;(11) 99394-9114;Bronze
HSP-106046;Aurelio Löffler Campos;164.575.275-58;M;30/03/1985;Ribeirão Preto;SP;aurelio_campos@icloud.com;(62) 98914-4296;Bronze
HSP-996485;Manoaldo Konno Feitosa;815.571.556-66;M;22/02/1977;Goiânia;GO;manoaldofeitosa@yahoo.com.br;19982925940;Bronze
HSP-340531;Marcondes Liebich;611.339.563-43;M;25-01-1986;Londrina;PR;marcondes.liebich48@gmail.com;(62) 96608-7114;Bronze
HSP-964588;Lorenni Tavares Aquino;869.784.879-29;F;12.03.00;Rio de Janeiro;RJ;lorenniaquino@yahoo.com.br;(41) 96349-7960;Prata
HSP-225817;Ricardo Sena Matsuo;916.423.012-05;M;09.12.02;Ribeirão Preto;SP;ricardo_matsuo76@icloud.com;(11) 96453-8993;Bronze
HSP-882968;Zenaide Arantes;553.606.223-93;F;24/04/1956;Campinas;SP;zenaide.arantes@outlook.com;(19) 97926-4376;Bronze
HSP-163078;Elionilde Heise Jung;032.730.324-72;F;21/07/1981;Recife;PE;elionildejung57@outlook.com;(19) 96847-6322;Ouro
HSP-570290;Waldemar Kurz Alencar;695.862.185-97;M;23.07.57;Campinas;SP;waldemar.alencar@icloud.com;21989082687;Bronze
HSP-096433;Levi Abreu Fujita;947.281.326-76;M;03.06.53;Salvador;BA;levi_fujita@outlook.com;(61) 96041-4153;Bronze
HSP-298426;Herenildo Farias Viotti;313.245.275-01;M;28/07/1953;Ribeirão Preto;SP;herenildo_viotti@gmail.com;(81) 98586-6608;Bronze
HSP-407183;Alcino Heckmann;249.489.185-04;M;14/07/1962;Brasília;DF;alcino.heckmann@uol.com.br;(62) 96974-9317;Bronze
HSP-544527;Mateus Maia Engelhardt;657.652.822-10;M;13/09/1982;Campinas;SP;mateusengelhardt@yahoo.com.br;(21) 99439-6370;Bronze
HSP-527188;Junior Moreira Marinho;577.661.388-40;F;26/02/1980;Recife  ;PE;junior_marinho44@gmail.com;11988962481;Bronze
HSP-126973;Liane Koch Metzger;936.019.412-36;F;08/09/1990;goiânia;GO;lianemetzger@yahoo.com.br;(19) 96434-6360;Ouro
HSP-091608;Vanderlino Amavizca;338.811.209-63;M;10/07/1959;Salvador;BA;vanderlinoamavizca@yahoo.com.br;(19) 96900-8256;Bronze
HSP-222834;Carlos Ardeal;719.056.574-47;M;15/06/1987;Salvador;BA;carlos.ardeal@yahoo.com.br;16961396204;Bronze
HSP-370992;Amábile Arrighi Aragão;688.730.588-76;F;13/09/2000;Belo Horizonte;MG;amabile_aragao@gmail.com;(31) 97353-4479;Ouro
HSP-124500;Ítalo Ximenes Lisowski;580.401.461-78;M;13/11/1969;Niterói;RJ;italo_lisowski@yahoo.com.br;(11) 96167-1419;Bronze
HSP-592472;Nailton Miranda Monteiro;474.369.390-09;M;13/09/1988;Salvador;BA;nailtonmonteiro@gmail.com;(41) 96439-9702;Bronze
HSP-120295;Keziah Aboim Sampaio;425.111.903-70;F;10/11/1987;Goiânia;GO;keziah_sampaio@icloud.com;(11) 98366-5813;Prata
HSP-468067;Nadim Queiroz Abbate;238.876.766-02;M;05/11/1956;Porto Alegre;RS;nadim.abbate@yahoo.com.br;(31) 99446-9578;Bronze
HSP-269552;Amélita Decker;308.183.632-82;F;1949-05-28;São Paulo;SP;amelitadecker@icloud.com;(41) 98595-8335;Diamante
HSP-843303;Orlando Holzschuh Boschi;331.178.605-09;M;16/07/1992;Goiânia;GO;orlando_boschi@yahoo.com.br;(16) 98020-2171;Prata
HSP-801993;Mairan Aranzales Moura;740.589.230-24;M;07/07/2004;Uberlândia;MG;mairan.moura@yahoo.com.br;(16) 98002-9681;BRONZE
HSP-493380;Emília Arcoverde Vargas;649.674.514-54;F;10.12.53;Curitiba;PR;emilia_vargas46@hotmail.com;(61) 97816-5922;Diamante
HSP-148697;Wanderléia Amazónia Pinheiro;851.115.673-99;F;09/07/1978;Niterói;RJ;wanderleia.pinheiro@outlook.com;(21) 97309-8535; Bronze
HSP-367859;Aniete Liebich Matsuo;838.319.346-73;F;14/04/1949;SÃO PAULO;SP;aniete_matsuo@hotmail.com;(16) 97310-9341;Prata  
HSP-368752;Kelly Arcillas;952.457.051-33;F;21/08/1976;Curitiba;PR;kelly_arcillas@outlook.com;(16) 99494-9691;Bronze
HSP-821268;Selso Ambrosio;271.618.628-68;M;31-10-2006;Goiânia;GO;selsoambrosio@yahoo.com.br;(51) 97971-7847;Ouro
HSP-394776;Tomás Hasegawa Nunes;681.931.922-30;M;01/08/1957;Belo Horizonte;MG;tomasnunes@outlook.com;21991613878;Ouro
HSP-258052;Jacinto Silva Kaiser;541.892.588-14;M;29.03.76;Rio de Janeiro;RJ;jacinto.kaiser99@gmail.com;(11) 99647-4805;Bronze
HSP-541680;Amelie Mendes;798.657.168-36;F;15/04/1993;Belo Horizonte;MG;ameliemendes@icloud.com;(31) 96378-4189;Bronze
HSP-845392;Manoelito Alvinhos;760.882.309-75;M;09/01/1992;Brasília;DF;manoelito.alvinhos@uol.com.br;(16) 96725-9530;Bronze
HSP-020531;Amandine Arduchin Bartoloni;262.803.364-09;F;23-09-1988;Brasília;DF;amandinebartoloni37@icloud.com;(16) 97152-2322;Bronze
HSP-786207;Massimo Buscemi;166.366.228-22;M;06/01/1949;Niterói;RJ;massimo_buscemi@outlook.com;(51) 96296-5753;Diamante
HSP-183710;Lajar Feldmann Ito;486.106.600-01;M;25.07.73;Recife;PE;lajar.ito@gmail.com;(51) 97715-1288;bronze
HSP-561838;Werner Archane Ardito;441.066.788-29;M;19/08/1989;Porto Alegre;RS;werner_ardito61@hotmail.com;31997232247;Bronze
HSP-125122;Cirlene Zanini;071.107.298-18;F;11/12/1982;Ribeirão Preto;SP;cirlene_zanini32@icloud.com;(11) 97417-1498;Bronze
HSP-221172;Clarita Camargo Burini;955.412.982-37;F;08-01-1977;Goiânia;GO;clarita_burini@uol.com.br;31966411094;Bronze
HSP-158618;Jandir Amesquita Braga;680.126.962-31;M;15/11/1948;Porto Alegre;RS;jandir_braga@outlook.com;(11) 97954-4735;Bronze
HSP-208610;Alencar Aragoni Queiroz;274.962.383-92;M;11/08/1953;Belo Horizonte;MG;alencarqueiroz@outlook.com;11991074800;Ouro
HSP-528535;Nailha Gripp Cafagna;330.864.148-80;F;11.01.54;Belo Horizonte;MG;nailha_cafagna@hotmail.com;81986571766;Bronze
HSP-863035;Raquel Rezende Carlini;377.210.907-17;F;26-08-1961;Ribeirão Preto;SP;raquel_carlini61@uol.com.br;(41) 98326-2756;Bronze
HSP-073586;Álvaro Sakamoto;865.737.449-85;M;16/08/2006;Curitiba;PR;alvaro_sakamoto@gmail.com;(16) 96553-4590;Prata
HSP-215515;Hiroko Diniz Chierotti;382.528.940-03;F;07/05/1965;Niterói;RJ;hiroko_chierotti32@outlook.com;(21) 97647-1298;Prata
HSP-194250;Renoir Engler Goto;163.678.175-65;M;02/01/1974;Salvador;BA;renoir.goto83@uol.com.br;(21) 97017-6542;Prata
HSP-260973;Heleno Capelli Santoro;952.608.853-09;M;17/04/1961;Recife;PE;heleno.santoro@uol.com.br;(16) 99603-4878;Prata
HSP-668392;Ubirajarama Caldas;737.704.990-18;F;22/09/1984;Campinas;SP;ubirajaramacaldas@yahoo.com.br;62962776079;BRONZE
HSP-609672;Allysson Antenor Kubota;573.689.108-53;F;1986-08-09;Salvador;BA;allyssonkubota15@icloud.com;(16) 99958-6140;Bronze
HSP-898857;Maiana Casanova Bartolucci;771.699.165-50;F;01/01/1965;São Paulo;SP;MAIANABARTOLUCCI@HOTMAIL.COM;19970126049;Ouro
HSP-457499;Gilmar Campi;657.281.829-25;M;1977-09-28;Goiânia;GO;gilmar.campi63@uol.com.br;(81) 98626-9749;Bronze
HSP-080506;Perla Cagnotti;855.373.043-33;F;02/04/1955;Recife;PE;perla_cagnotti@hotmail.com;21981696257;Bronze
HSP-462590;Kamille Masuda Nascimento;400.040.756-25;F;1996-06-14;Salvador;BA;kamille.nascimento16@gmail.com;(19) 97279-1661;Ouro
HSP-715637;Lorenni Sardinha Anunciação;273.449.799-93;F;29.06.60;Brasília;DF;lorenni.anunciacao@outlook.com;(21) 99264-8871;Prata
HSP-739459;VARINO ARCIPRESTE EHMKE;371.053.925-09;M;22/07/1967;Curitiba;PR;varinoehmke@gmail.com;(19) 98839-9119;Bronze
HSP-064972;Gisele Eichler Anghetti;256.004.131-65;F;1971-07-05;Londrina;PR;gisele_anghetti@yahoo.com.br;(16) 97442-3419;Diamante
HSP-974429;Ana Franco Sales;064.272.990-50;F;12/11/1955;SALVADOR;BA;anasales66@uol.com.br;(21) 97995-7671;Bronze
HSP-073939;amayra trindade;391.584.647-35;F;06.03.68;Niterói;RJ;amayra.trindade7@outlook.com;19993058657;Prata
HSP-393736;rayan astori meier;261.340.973-81;M;02-08-2005;Recife;PE;rayan.meier@hotmail.com;(11) 99340-8077;Bronze
HSP-026266;Claudilene Krause Ehrlich;694.353.286-36;F;28/08/1948;Curitiba;PR;claudilene.ehrlich@icloud.com;(11) 97497-2110;Bronze
HSP-127459;Joilson Ferber;864.555.261-20;M;20/05/1987;Salvador;BA;joilson_ferber57@gmail.com;(61) 98726-6986;Ouro
HSP-558207;Carolina Santoro Arcie;599.896.258-32;F;08/04/2004;Porto Alegre;RS;carolina_arcie@yahoo.com.br;(41) 97284-8059;Bronze  
HSP-008984;Nathan Arden Alberti;519.378.495-03;M;25/06/1976;Porto Alegre;RS;nathan.alberti23@yahoo.com.br;(41) 97094-5115;Prata
HSP-941127;Jarina Rocha Miyazaki;646.152.653-60;F;29/06/1951;CAMPINAS;SP;jarina.miyazaki@hotmail.com;(51) 99698-8367;Prata
HSP-515465;Jario Oliveira;089.437.481-83;M;23-04-1983;Campinas;SP;jario.oliveira@uol.com.br;(21) 97996-5091;Bronze
HSP-860895;Henrique Vieira Eichler;814.033.405-79;M;24/11/1958;Goiânia;GO;henrique.eichler@icloud.com;(21) 98846-1790;Bronze
HSP-768501;Teruko Benini Freyer;131.166.946-99;F;07/01/1961;Ribeirão Preto;SP;teruko.freyer@icloud.com;21966585761;Bronze
HSP-167583;CORINA CAGNOTTI PAULA;207.498.849-40;F;19/03/1997;Goiânia;GO;corinapaula@uol.com.br;21994703820;Bronze
HSP-087393;Patrícia Quadros Silva;166.578.130-07;F;1987-05-28;Belo Horizonte;MG;patricia_silva@uol.com.br;61994781939;Diamante
HSP-212038;Aisa Anjinho Bevilacqua;953.223.072-65;F;22/12/1971;Uberlândia;MG;aisa_bevilacqua@uol.com.br;16975795172;Bronze
HSP-387433;Paulino Chaves Battistini  ;805.839.340-13;M;04/07/1956;Ribeirão Preto;SP;paulinobattistini35@icloud.com;(51) 99442-3306;Bronze
HSP-114331;Ivelise Gressler Amiral;596.276.223-11;F;05/10/1961;Goiânia;GO;ivelise_amiral@gmail.com;(31) 97925-6578;Bronze
HSP-779964;Almir Ambiel;802.280.177-18;M;06/07/1952;Belo Horizonte;MG;almir.ambiel@gmail.com;(19) 96532-5852;Bronze
HSP-247629;Olivia Huber;439.103.231-70;F;31/03/1956;Ribeirão Preto;SP;oliviahuber@icloud.com;(19) 99958-8678;Prata
HSP-461090;Dino Arcos Ueda;040.838.437-99;M;14/06/1984;Londrina;PR;dinoueda3@gmail.com;(62) 97830-8680;Prata
HSP-135912;Mabel Ardaillon Benvenuti;577.727.745-40;F;01/03/1982;Belo Horizonte;MG;mabel_benvenuti@gmail.com;31964369538;Bronze
HSP-392355;Rosmary Coelho;687.884.204-26;F;16/04/1960;Curitiba;PR;rosmary_coelho89@icloud.com;(81) 99161-5040;Bronze
HSP-037725;Taise Aquires Diesel;853.202.546-36;F;29-11-1964;Salvador  ;BA;taise.diesel@icloud.com;(16) 98425-5748;Bronze
HSP-575477;Consuelo Kobayashi Alvinhos;139.594.592-62;F;2001-05-21;Ribeirão Preto;SP;consueloalvinhos@gmail.com;(62) 97373-8179;Bronze
HSP-644516;Waldir Ferber Arcioni;896.549.977-11;M;02.09.99;São Paulo;SP;waldirarcioni62@uol.com.br;31993183214;Ouro
HSP-025440;Rayan Ardani Leal;251.575.951-31;M;2004-10-20;São Paulo;SP;rayan_leal@gmail.com;(81) 98864-7513;Bronze
HSP-076369;Dulce Takeda Almeida;422.749.665-91;F;1961-08-23;Ribeirão Preto;SP;dulcealmeida@uol.com.br;51993429458;Prata
HSP-470682;Rayan Garcia Yamada;353.675.777-41;M;28/11/1954;Campinas;SP;rayan_yamada93@hotmail.com;(19) 99273-6485;Prata
HSP-075524;Audinelma Bacci;712.806.199-10;F;07/04/2001;Ribeirão Preto;SP;audinelma.bacci@outlook.com;(19) 97609-7755;Prata
HSP-471734;Tatiara Fujii Rego;303.253.695-26;F;05-06-1999;Uberlândia;MG;tatiararego47@outlook.com;(62) 97824-7221;Bronze
HSP-761662;Adalcina Costa Fujii;764.612.614-43;F;10.02.99;Goiânia;GO;adalcinafujii@uol.com.br;(41) 98688-7633;Bronze
HSP-362575;FABRÍCIO KIEFER XIMENES;195.663.006-62;M;29/11/1967;Niterói;RJ;fabricio.ximenes@icloud.com;21992461881;Bronze
HSP-447976;Welma Jakob;481.135.373-09;F;11/06/2002;Curitiba;PR;welmajakob@hotmail.com;(16) 99776-3673;Bronze
HSP-403557;Larice Americo Kaiser;712.996.991-11;F;03/03/1966;Salvador;BA;larice_kaiser71@hotmail.com;16960381813;Bronze
HSP-215184;MOISES BATTISTINI;213.688.415-89;M;06/02/1998;Uberlândia;MG;moises_battistini@icloud.com;(31) 99038-2104;Prata
HSP-734049;Oneide Arcillas Ardao;558.922.355-56;F;05/11/2001;Porto Alegre;RS;oneide.ardao@outlook.com;(62) 98008-1423;ouro
HSP-581973;Suzana Arduno;287.897.153-14;F;1994-03-31;Rio de Janeiro;RJ;suzana_arduno@uol.com.br;(19) 97230-8936;Bronze
HSP-223068;Varino Arduchin Decker;310.185.088-64;M;04/10/1962;Niterói;RJ;varino.decker@yahoo.com.br;(61) 97651-6087;Bronze
HSP-630095;Bruna Grimaldi Frank;679.744.761-50;F;17-07-1997;Goiânia;GO;BRUNAFRANK69@ICLOUD.COM;(62) 99910-7992;Ouro
HSP-223425;Suely Arcon Cilloni;337.922.628-94;F;10/11/1977;Brasília;DF;suely.cilloni@gmail.com;(61) 96002-3970;Bronze
HSP-290912;Glenison Bacci Amesquita;504.726.097-69;M;07/10/1962;Ribeirão Preto;SP;glenisonamesquita@hotmail.com;(81) 96311-5418;Diamante
HSP-057315;Leonie Yamamoto Boin;747.366.539-14;F;18/08/1973;Brasília;DF;leonie_boin@uol.com.br;(61) 98146-8379;Prata
HSP-984276;Elonira Aracatuba Nascimento;444.961.639-18;F;08/06/1976;Ribeirão Preto;SP;elonira_nascimento62@outlook.com;(16) 97952-8919;Bronze
HSP-224390;Alcilene Arcos Saraiva;918.987.557-52;F;21/10/1994;Campinas;SP;alcilenesaraiva@uol.com.br;(41) 96519-4070;Prata
HSP-331233;Anderson Eichler;059.193.442-61;M;29/05/2006;Recife;PE;anderson_eichler@icloud.com;16964223207;Bronze
HSP-328176;Wanderson Bravi;759.809.628-75;M;18/01/1971;São Paulo;SP;WANDERSON.BRAVI@GMAIL.COM;81976521001;Ouro
HSP-581741;Juliene Arcino Emmel;630.977.398-40;F;13-04-1965;Ribeirão Preto;SP;julieneemmel56@yahoo.com.br;(19) 96111-9184;Prata
HSP-629641;Elona Fischmann Ribeiro;629.010.793-34;F;21/07/2002;Uberlândia;MG;elonaribeiro19@yahoo.com.br;61966058350;Bronze
HSP-667414;Ivaldo Huber Bonato;539.872.458-40;M;1977-09-03;São Paulo;SP;ivaldo.bonato@uol.com.br;(62) 97885-1561;Bronze
HSP-683736;Beatriz Erdmann Drissen;268.395.070-50;F;10/07/1989;Uberlândia;MG;beatriz_drissen25@gmail.com;(19) 98482-7806;Bronze
HSP-355781;Rosana Macedo;853.798.214-80;F;06/12/1997;Goiânia;GO;rosanamacedo@outlook.com;21969128751;Bronze
HSP-658550;Ernani Oliveira;848.368.167-69;M;13/04/1969;Niterói;RJ;ernani.oliveira51@yahoo.com.br;(61) 98730-7779;Bronze
HSP-377731;Rosendo Ishii Heimann;057.725.040-02;M;24/11/1956;Porto Alegre;RS;rosendo.heimann96@uol.com.br;81990209227;Prata
HSP-513577;Thiago Amelinha Eckhoff;208.024.104-48;M;28/04/1978;Uberlândia;MG;thiago.eckhoff@yahoo.com.br;(51) 98375-5009;Ouro
HSP-461333; Sidney Almeida Alvarengas;613.404.750-30;M;04/11/1996;Ribeirão Preto;SP;sidney.alvarengas40@outlook.com;62972321555;Bronze
HSP-606376;Inácio  Ota Andrade;565.803.638-00;M;23/04/1956;Brasília;DF;inacio.andrade@yahoo.com.br;(31) 99566-3699;Bronze
HSP-523778;Ilse Alcantara Castro;244.966.390-84;F;25/01/2004;Salvador;BA;ilse.castro@outlook.com;(61) 96867-9991;Bronze
HSP-413363;Baltazar Amestoy Amércio;709.987.317-22;M;01/02/1970;Uberlândia;MG;baltazar.amercio@uol.com.br;(21) 99635-7520;Ouro
HSP-853110;Jeanete Drumond Bertolasi;016.454.662-64;F;22/11/1986;São Paulo;SP;jeanete_bertolasi@gmail.com;(31) 99547-6720;Bronze
HSP-541879;Ângelo Luz;957.947.450-88;M;29.05.71;Salvador;BA;angeloluz73@icloud.com;(62) 98526-8394;Bronze
HSP-770481;Makoto Ardenna;144.716.504-75;M;23/06/1999;Belo Horizonte;MG;makoto_ardenna@outlook.com;(31) 97761-5280;Bronze
HSP-194573;Cileudo Ardito Acioli;191.378.049-01;F;25/09/1950;Londrina;PR;CILEUDOACIOLI@YAHOO.COM.BR;31960854102;Bronze
HSP-731447;Erich Aquires;741.464.402-20;M;30/04/1978;Brasília;DF;erich_aquires@hotmail.com;(61) 96783-5627;Prata
HSP-184105;Elcio Freyer Hornburg;155.109.542-48;M;16/07/1957;Campinas;SP;elciohornburg@hotmail.com;(16) 97389-1108;Bronze
HSP-965101;Amelie Adorno Arconte;126.334.029-68;F;15/09/1961;São Paulo;SP;amelie.arconte@gmail.com;(41) 96620-7663;Bronze
HSP-147446;Malvina Brunelli Bosio;881.946.877-80;F;11/10/1970;Rio de Janeiro;RJ;MALVINA_BOSIO@HOTMAIL.COM;(81) 97185-5398;Bronze
HSP-649874;Julio Lehmann;849.053.667-80;M;01/06/1976;Salvador;BA;juliolehmann@hotmail.com;(11) 96783-2239;Bronze
HSP-533955;Glaucia Bacci Figueiredo;331.518.016-41;F;14/02/1967;Salvador;BA;glaucia_figueiredo2@hotmail.com;(41) 97734-3214;Prata
HSP-631128;Gilson Benvenuti Acioli;397.815.734-90;M;15-05-1952;Goiânia;GO;gilson.acioli@uol.com.br;(21) 96088-7186;Bronze
HSP-320196;Helena Liebich Accorsi;247.892.251-78;F;31/05/1973;belo horizonte;MG;helenaaccorsi@icloud.com;(31) 99558-7983;Ouro
HSP-020888;Agostinho Fonseca Lange;706.298.109-58;M;03/09/2001;Rio de Janeiro;RJ;agostinholange@outlook.com;(31) 99552-7924;Bronze
HSP-575891;Amisabel Farias Ambrogio;073.730.871-08;F;10/12/1969;Belo Horizonte;MG;amisabel_ambrogio@uol.com.br;(11) 96798-1164;Bronze
HSP-174699;Thiago Freyer;748.579.888-01;M;01/06/1972;Niterói;RJ;thiagofreyer30@hotmail.com;(16) 96935-9731;Prata
HSP-156172;Ermínio Reis;149.384.754-64;M;1988-12-02;recife;PE;erminio.reis@uol.com.br;62976456100;Bronze
HSP-468197;Liliane Kato Amernes;366.983.755-86;F;11/05/2002;São Paulo;SP;lilianeamernes@icloud.com;(11) 97147-6508;Bronze
HSP-796014;Leocádio Hack Pinto;211.359.804-38;M;02/09/1962;São Paulo;SP;leocadio.pinto15@outlook.com;(19) 98378-7889;Bronze
HSP-406192;Olivia Moraes;206.226.093-86;F;26/06/1979;Campinas;SP;OLIVIA.MORAES@ICLOUD.COM;(51) 96534-7329;Ouro
HSP-299104;Agnes Gouveia;719.945.740-54;F;12/01/1999;Brasília;DF;agnes_gouveia@uol.com.br;81974821472;Bronze
HSP-448614;Anacleto Ribeiro Ferreira;359.517.635-92;M;29/08/1977;Niterói;RJ;anacleto.ferreira31@icloud.com;(11) 96614-4042;Diamante
HSP-341593;Eliane Guimarães;777.414.905-83;F;08/05/1970;Brasília;DF;eliane_guimaraes44@hotmail.com;(31) 96526-9126;Bronze
HSP-349699;Josenilde Graf Siqueira;916.831.715-86;F;24/07/1996;Brasília;DF;josenilde.siqueira34@hotmail.com;(51) 96475-3575;BRONZE
HSP-406207;Iara Diehl Hansen;419.066.954-74;F;23/02/1970;Curitiba;PR;iara_hansen@uol.com.br;(61) 97948-1080;Ouro
HSP-949432;Almir Holanda;011.273.831-16;M;14/05/1999;Ribeirão Preto;SP;almirholanda@icloud.com;(21) 97863-3659;Diamante
HSP-940007;Agostinho Yamaguchi Aoki;542.607.824-60;M;04.06.75;Brasília;DF;agostinho.aoki36@hotmail.com;(51) 99122-3826;Diamante
HSP-323427;Suiara Silveira Holanda;223.064.211-10;F;26/01/1965;Curitiba;PR;suiara_holanda@outlook.com;(19) 96224-4675;Ouro
HSP-263184;Dulce Frank Archanjo;645.331.649-86;F;25/02/1986;Rio de Janeiro;RJ;dulce_archanjo5@outlook.com;51964232574;Prata
HSP-677670;Ednaldo Elias Bertolazi;789.078.695-61;M;09/06/1981;Ribeirão Preto;SP;ednaldo_bertolazi@gmail.com;21982839632;Prata
HSP-822342;Henrique Figueiredo Petraglia;359.736.970-70;M;19/08/1950;Porto Alegre;RS;HENRIQUE.PETRAGLIA@UOL.COM.BR;61966396944;Prata
HSP-972091;Dário Hirano Eckhoff;596.897.409-54;M;17/09/1984;São Paulo;SP;dario_eckhoff3@outlook.com;(61) 96133-6736;Bronze
HSP-273532;Kathryn Adão;992.416.119-01;F;27/11/1959;Campinas;SP;kathryn_adao@gmail.com;(19) 96727-8994;Bronze
